LineID,StationID,StationNumber,StationName,Distance,CoordX,CoordY
11110968,0071614,54,길음뉴타운,25363,12701.4066,3736.1867
11110968,0012869,55,월곡뉴타운,25852,12701.6482,3736.3666
11110968,0071616,56,숭곡초교입구,26470,12701.9379,3736.6007
11110968,0071617,57,창문여고,26841,12702.1495,3736.7095
11110968,8502138,58,장위동입구,27239,12702.3702,3736.8323
11110968,0012952,59,장위동고개,27358,12702.4405,3736.8575
11110968,0072059,60,장위1동주민센터,27546,12702.5647,3736.8345
11110968,0072060,61,장위1동파출소,27761,12702.7103,3736.8300
11110968,0072061,62,국민은행장위동지점,28051,12702.9061,3736.8155
11110968,0072062,63,장곡초교,28360,12702.9094,3736.9492
11110968,0072063,64,장위1동새마을금고,28564,12703.0004,3737.0287
11110968,0072064,65,국민은행장위1동지점,28719,12703.0830,3737.0809
11110968,0008394,66,광운초교,29054,12703.2255,3737.2037
11110968,0008303,67,월계2교,29580,12703.0080,3737.4295
11110968,8002944,68,월계주공1단지아파트앞,29970,12703.0936,3737.5756
11110968,8100990,69,삼화상운,30130,12703.0182,3737.6372
11110031,7000058,1,상진운수종점(가상),0,12703.9172,3736.6717
11110031,8001527,2,석관고등학교후문,124,12703.9900,3736.6419
11110031,8001528,3,석계역,607,12703.9266,3736.8243
11110031,8501869,4,석계역1번출구,776,12703.8891,3736.9101
11110031,0013721,5,물류센터,1005,12703.8505,3737.0297
11110031,0011031,6,월계현대아파트,1310,12703.8016,3737.1901
11110031,0011000,7,광운대역,1646,12703.7096,3737.3563
11110031,0075186,8,월계삼거리,1901,12703.5772,3737.3568
11110031,0010905,9,광운대학교,2246,12703.4861,3737.1862
11110031,8001531,10,광운전자공업고등학교,2517,12703.3917,3737.1368
11110031,8001533,11,벼루말교,2672,12703.3129,3737.1927
11110031,0013025,12,국민은행장위1동지점,3068,12703.0988,3737.1011
11110031,0072044,13,장위1동새마을금고,3308,12702.9732,3737.0177
11110031,0075408,14,하나은행장위동지점,3413,12702.9973,3736.9770
11110031,0075409,15,장위동원천주유소,3729,12703.1677,3736.8732
11110031,0075410,16,장위2동주민센터,4096,12703.3337,3736.7273
11110031,0075411,17,돌곶이역,4369,12703.4532,3736.6136
11110031,0010919,18,석관시장,4583,12703.5452,3736.5240
11110031,0010951,19,석관동새마을금고,4766,12703.6240,3736.4474
11110031,0075414,20,한국예술종합학교,5001,12703.7099,3736.3433
11110031,0075415,21,의릉입구,5203,12703.7164,3736.2359
11110031,0075416,22,이문동우체국,5705,12703.7043,3735.9664
11110031,0010933,23,외대앞,6162,12703.5780,3735.7434
11110031,0010896,24,경희중고,6515,12703.4648,3735.5754
11110031,0010861,25,회기시장,6739,12703.3935,3735.4687
11110031,0075420,26,회기동현대아파트,7036,12703.2676,3735.3468
11110031,0070067,27,떡전교사거리.동대문노인복지관,7404,12703.1169,3735.1884
11110031,8501270,28,청량리미주아파트.동대문세무서,7922,12702.9037,3734.9668
11110031,8000781,29,청량리역환승센타,8291,12702.7298,3734.8241
11110031,0070069,30,청량리.청과물도매시장,8759,12702.4359,3734.7279
11110031,0071190,31,제기동역.서울약령시,9213,12702.1345,3734.6935
11110031,0070071,32,용두동사거리.한국의류시험연구원,9877,12701.6968,3734.6293
11110031,0007769,33,신설동역,10303,12701.4261,3734.5518
11110031,8000821,34,동묘앞,10714,12701.1730,3734.4548
11110031,0009100,35,동대문(흥인지문),11384,12700.7472,3734.3261
11110031,0072391,36,종로중부새마을금고,12038,12700.3972,3734.3425
11110031,9035138,37,동대문역사문화공원,13038,12700.5011,3734.0439
11110031,9036240,38,을지로6가.국립중앙의료원,13338,12700.3504,3733.9902
11110031,0008966,39,을지로5가,13922,12659.9567,3734.0112
11110031,0008935,40,을지로4가,14218,12659.7560,3734.0012
11110031,0008881,41,을지로3가,14721,12659.4158,3733.9825
11110031,0072605,42,을지로2가.기업은행본점.서울노동청,15051,12659.1919,3733.9763
11110031,9000556,43,롯데백화점,15571,12658.9323,3733.8706
11110031,9000235,44,북창동.남대문시장,16175,12658.6752,3733.6705
11110031,9000249,45,염천교,16617,12658.4016,3733.5943
11110031,0008625,46,서울역서부,17139,12658.1508,3733.5016
11110031,0072453,47,경기여상입구,17423,12658.1341,3733.3509
11110031,0008589,48,손기정체육공원입구,17741,12657.9755,3733.2651
11110031,0072454,49,만리동고개,18182,12657.7556,3733.1070
11110031,0072455,50,한겨레신문사,18716,12657.5238,3732.8881
11110031,0072456,51,신덕성결교회,19053,12657.3697,3732.7536
11110031,0072457,52,공덕역.공덕시장,19393,12657.1818,3732.6648
11110031,8002155,53,마포역,20134,12656.8043,3732.4237
11110031,0072795,54,여의도공원,22380,12655.6763,3731.7764
11110031,0009767,55,여의나루역,22780,12655.8888,3731.6474
11110031,0009855,56,여의도중학교,23289,12656.1434,3731.4637
11110031,8000471,57,63빌딩.가톨릭대학교여의도성모병원,24125,12656.2564,3731.1642
11110031,8001535,58,여의동주민센터,24548,12656.0531,3731.1222
11110031,0074604,59,KBS별관,24865,12655.8951,3731.1515
11110031,0009671,60,샛강역1번출구.여의도자이,25433,12655.6316,3731.1326
11110031,8000226,61,여의도역,25773,12655.4890,3731.2775
11110031,0072799,62,여의도환승센터,26401,12655.4546,3731.5310
11110031,0074993,63,유진투자증권.파이낸셜뉴스신문,26842,12655.6623,3731.4879
11110031,0074686,64,하나은행여의도지점,27333,12655.8688,3731.2797
11110031,8001536,65,여의동주민센터,27711,12656.0282,3731.1197
11110031,0074029,66,63빌딩.가톨릭대학교여의도성모병원,28170,12656.2582,3731.1516
11110031,0074030,67,여의도중학교,29021,12656.1578,3731.4675
11110031,0074031,68,여의나루역,29503,12655.9198,3731.6463
11110031,9034968,69,마포역,31819,12656.8780,3732.4568
11110031,0072485,70,공덕시장,32525,12657.2489,3732.6610
11110031,0072486,71,신덕성결교회,32808,12657.3962,3732.7557
11110031,0072487,72,한겨레신문사,33120,12657.5391,3732.8798
11110031,0072488,73,만리동고개,33655,12657.7695,3733.1002
11110031,0072489,74,손기정체육공원,34092,12657.9850,3733.2578
11110031,0075813,75,서울역서부,34556,12658.1527,3733.4280
11110031,8501766,76,서울역버스환승센터,35477,12658.3704,3733.3253
11110031,0071865,77,숭례문,36087,12658.4412,3733.5092
11110031,0072410,78,남대문시장앞,36642,12658.7178,3733.6615
11110031,0072411,79,롯데영프라자,37024,12658.9205,3733.7731
11110031,0008839,80,을지로입구.로얄호텔,37569,12659.1206,3733.9578
11110031,0008864,81,을지로2가.파인에빈뉴,37863,12659.3202,3733.9643
11110031,0008890,82,을지로3가,38093,12659.4766,3733.9694
11110031,9000537,83,을지로4가.베스트웨스턴국도,38586,12659.8108,3733.9866
11110031,0008984,84,을지로5가.중부시장,38967,12700.0690,3734.0001
11110031,0009038,85,을지로6가.국립중앙의료원,39425,12700.3740,3733.9704
11110031,9000530,86,동대문역사문화공원,39775,12700.5502,3734.0490
11110031,8000505,87,동대문,40630,12700.8233,3734.3352
11110031,8000823,88,동묘앞,41094,12701.1167,3734.4300
11110031,8002513,89,신설동역,41720,12701.5034,3734.5695
11110031,8002705,90,용두동사거리,42167,12701.7998,3734.6555
11110031,0070034,91,제기동역.서울약령시,42879,12702.2667,3734.6886
11110031,8501293,92,청량리청과물도매시장,43256,12702.5117,3734.7399
11110031,0072419,93,청량리역환승센터,43624,12702.7449,3734.8134
11110031,8002143,94,서울성심병원,44290,12703.0539,3735.0793
11110031,0075440,95,우산빌딩앞,44865,12703.2757,3735.3332
11110031,0075441,96,회기시장,45142,12703.3953,3735.4484
11110031,0010902,97,경희중고,45459,12703.4973,3735.5991
11110031,0075443,98,외대앞,45732,12703.5840,3735.7296
11110031,0075444,99,이문동교회,46302,12703.7265,3736.0152
11110031,0011007,100,의릉입구,46660,12703.7299,3736.2088
11110031,0075446,101,한국예술종합학교,46913,12703.7210,3736.3457
11110031,0010963,102,석관동새마을금고,47123,12703.6447,3736.4418
11110031,0010926,103,석관시장,47358,12703.5437,3736.5401
11110031,0075449,104,돌곶이역,47694,12703.3985,3736.6805
11110031,0075450,105,장위2동주민센터,47839,12703.3351,3736.7405
11110031,0075451,106,장위동원천주유소,48179,12703.1807,3736.8769
11110031,0075452,107,하나은행장위동지점,48509,12703.0029,3736.9858
11110031,0072063,108,장위1동새마을금고,48647,12703.0004,3737.0287
11110031,0072064,109,국민은행장위1동지점,48802,12703.0830,3737.0809
11110031,8001532,110,벼루말교,49240,12703.3128,3737.1853
11110031,0014920,111,광운중학교,49372,12703.3798,3737.1385
11110031,0010907,112,광운대학교,49708,12703.5089,3737.1977
11110031,0075208,113,월계삼거리,50051,12703.6018,3737.3654
11110031,0072422,114,광운대역,50249,12703.7004,3737.3547
11110031,8000735,115,월계현대아파트,50643,12703.8039,3737.1592
11110031,0014856,116,물류센터,50896,12703.8438,3737.0261
11110031,8001529,117,석계역,51304,12703.9277,3736.8159
11110031,7000059,118,상진운수종점,51858,12703.9377,3736.6760
11110172,8501941,1,중랑공영차고지(기점가상),0,12706.2522,3736.8024
11110172,8501801,2,중랑공영차고지.신내역,94,12706.2027,3736.8050
11110172,0032671,3,중랑공영차고지,210,12706.1288,3736.8257
11110172,8501011,4,신내데시앙아파트후문,448,12706.0171,3736.7826
11110172,8501013,5,서울의료원후문,629,12705.9038,3736.8199
11110172,0014487,6,중랑소방서,934,12705.7168,3736.8889
11110172,8002206,7,신내7단지아파트홈플러스,1094,12705.6224,3736.9314
11110172,0015824,8,신내6단지아파트,1296,12705.5023,3736.9847
11110172,8000810,9,봉화산역3번출구,1749,12705.5733,3736.9897
11110172,0011711,10,신내8단지아파트.서울의료원,2268,12705.7682,3736.7863
11110172,0011707,11,신내9단지아파트,2546,12705.7596,3736.6418
11110172,0011704,12,신내10단지아파트,2734,12705.7309,3736.5449
11110172,9005269,13,중랑구청사거리,3117,12705.7127,3736.3370
11110172,9005267,14,성원아파트경남아너스빌앞,3301,12705.7273,3736.2398
11110172,9005265,15,국민은행망우동지점,3819,12705.8255,3735.9708
11110172,9004315,16,망우지구대,3973,12705.7505,3735.9422
11110172,9000960,17,상봉터미널,4471,12705.5707,3735.7761
11110172,9002372,18,혜원여중고후문,4889,12705.5938,3735.5504
11110172,9002356,19,동원시장,5119,12705.6058,3735.4267
11110172,9007152,20,면목본동파출소,5483,12705.6570,3735.2329
11110172,9001671,21,중화중학교.다문화가족지원센터,5776,12705.6493,3735.0878
11110172,9001670,22,면중초등학교,6061,12705.5990,3734.9387
11110172,9002422,23,면목동금호어울림아파트,6436,12705.5087,3734.7607
11110172,9002424,24,면목동대원칸타빌아파트,6685,12705.4046,3734.6543
11110172,9002426,25,용마폭포공원,6910,12705.3123,3734.5581
11110172,9002428,26,용마산역,7240,12705.1833,3734.4129
11110172,9002429,27,면목동,7488,12705.1604,3734.2780
11110172,9002431,28,용암사입구,7859,12705.1629,3734.0775
11110172,9002432,29,대원고교앞,8300,12705.2020,3733.8406
11110172,9004324,30,중곡동종점,8512,12705.2231,3733.7271
11110172,9000068,31,신성시장앞,8933,12705.2598,3733.5017
11110172,9034213,32,중곡동입구,9327,12705.2954,3733.2904
11110172,9000070,33,중곡동입구삼거리,9659,12705.1925,3733.2725
11110172,9000071,34,군자역4번출구.용마초등학교,10060,12704.9479,3733.3686
11110172,8002201,35,군자역먹자골목사거리,10577,12704.6654,3733.3824
11110172,8002202,36,군자동주민센터앞,10803,12704.5634,3733.2940
11110172,0011282,37,세종초등학교.세종사이버대학교앞,11084,12704.4037,3733.2115
11110172,0011224,38,군자새마을금고앞,11413,12704.2648,3733.0831
11110172,0011206,39,화양시장앞,11730,12704.2290,3732.9148
11110172,8502030,40,화양사거리,11946,12704.1174,3732.9030
11110172,0011050,41,성동세무서,12328,12703.8588,3732.8968
11110172,0076660,42,제인병원,13008,12703.4102,3732.9609
11110172,0010831,43,성수2가3동주민센터,13200,12703.2942,3733.0077
11110172,8001127,44,리버하우스,13597,12703.0405,3733.0792
11110172,0008211,45,상원,13956,12702.7997,3733.1049
11110172,0008105,46,한양대정문앞,14787,12702.5883,3733.4198
11110172,0007990,47,행당동삼부아파트,15293,12702.2787,3733.5268
11110172,0072950,48,왕십리역,15528,12702.1783,3733.6216
11110172,8501627,49,코스모타워,15956,12701.9703,3733.7802
11110172,0072154,50,상왕십리역,16376,12701.7162,3733.8841
11110172,0072155,51,왕십리센트라스아파트,16695,12701.5034,3733.9124
11110172,0007708,52,성동고등학교,16955,12701.3310,3733.9357
11110172,0072157,53,신당역.중앙시장앞,17258,12701.1259,3733.9478
11110172,9000748,54,충무아트센터.스포츠센터.중부소방서,17679,12700.8427,3733.9142
11110172,9000530,55,동대문역사문화공원,18442,12700.5502,3734.0490
11110172,8501259,56,동대문디자인플라자,18809,12700.7173,3734.0639
11110172,8003075,57,서울기동대.광희초등학교,19034,12700.8691,3734.0753
11110172,0007654,58,신당역.중앙시장앞,19744,12701.1683,3733.9302
11110172,0007713,59,성동고등학교,20009,12701.3439,3733.9144
11110172,0072162,60,도로교통공단앞,20228,12701.4915,3733.8989
11110172,0072163,61,상왕십리역,20612,12701.7445,3733.8603
11110172,0072164,62,왕십리2동주민센터,21042,12701.9988,3733.7489
11110172,0072645,63,왕십리역,21419,12702.1707,3733.6026
11110172,0008012,64,세왕병원,21699,12702.3044,3733.4961
11110172,0008099,65,한양대정문,22195,12702.5862,3733.3853
11110172,0008182,66,상원,22927,12702.7630,3733.0864
11110172,0072649,67,리버하우스,23376,12703.0608,3733.0576
11110172,0010829,68,성수2가3동주민센터,23794,12703.3235,3732.9773
11110172,0011012,69,성동세무서앞,24423,12703.7311,3732.8797
11110172,0072652,70,우리은행화양동지점,24795,12703.9836,3732.8871
11110172,0011213,71,화양시장앞,25234,12704.2429,3732.9201
11110172,0011228,72,군자새마을금고.성동광진위센터,25583,12704.2771,3733.1069
11110172,0011299,73,세종초교앞,25957,12704.4618,3733.2321
11110172,0011331,74,군자삼거리,26077,12704.5170,3733.2784
11110172,0072657,75,세진약국앞,26250,12704.5586,3733.3659
11110172,0011363,76,KEB하나은행군자동지점,26383,12704.5933,3733.4323
11110172,9000072,77,군자역5번출구.용마초등학교,26935,12704.8934,3733.3760
11110172,9000069,78,중곡동입구,27702,12705.3162,3733.2567
11110172,9000067,79,신성시장,28171,12705.2764,3733.5087
11110172,9000066,80,중곡동종점,28647,12705.2380,3733.7641
11110172,9007062,81,대원고교앞,28817,12705.2174,3733.8546
11110172,9032971,82,용암사입구,29227,12705.1819,3734.0746
11110172,9002430,83,면목동,29580,12705.1779,3734.2640
11110172,9002427,84,용마산역,29857,12705.1997,3734.4054
11110172,9002425,85,용마폭포공원,30174,12705.3240,3734.5441
11110172,9002423,86,면목동금호어울림아파트,30466,12705.4425,3734.6703
11110172,9002421,87,용마한신아파트,30748,12705.5602,3734.7900
11110172,9001622,88,면중초등학교,30921,12705.6071,3734.8762
11110172,9034810,89,중화중학교,31238,12705.6425,3735.0423
11110172,9106777,90,중화중학교삼거리,31520,12705.6925,3735.1894
11110172,9034008,91,면목본동파출소,31776,12705.6472,3735.3228
11110172,9002357,92,동원시장,31980,12705.6217,3735.4301
11110172,9002373,93,혜원여중고후문,32170,12705.6119,3735.5325
11110172,0072675,94,상봉터미널,32647,12705.5861,3735.7895
11110172,0011675,95,망우역,33075,12705.7325,3735.9215
11110172,0072183,96,국민은행망우동지점,33283,12705.8376,3735.9750
11110172,0072184,97,성원아파트경남아너스빌앞,33740,12705.7520,3736.2125
11110172,0072185,98,중랑구청사거리,34025,12705.7221,3736.3634
11110172,0011701,99,신내동성3차아파트,34202,12705.7144,3736.4587
11110172,0011712,100,신내동성1.2차아파트,34449,12705.7637,3736.5852
11110172,8001374,101,신내9단지아파트.서울의료원,34774,12705.7922,3736.7595
11110172,0013816,102,봉화산역2번출구,35348,12705.5904,3737.0023
11110172,0016130,103,신내6단지,35854,12705.5065,3736.9724
11110172,0072627,104,신내7단지아파트홈플러스,36071,12705.6353,3736.9150
11110172,0072628,105,중랑소방서,36202,12705.7130,3736.8808
11110172,8501014,106,서울의료원후문,36421,12705.8461,3736.8264
11110172,8501012,107,신내데시앙아파트후문,36611,12705.9665,3736.7896
11110172,0032572,108,중랑공영차고지,36915,12706.1208,3736.8153
11110172,8501802,109,중랑공영차고지.신내역,37063,12706.2177,3736.7925
11110172,0032570,110,중랑공영차고지(가상),37144,12706.2681,3736.7993
11110331,8501940,1,상진운수종점(기점가상),0,12703.8855,3736.6748
11110331,8001525,2,상진운수종점,26,12703.8735,3736.6856
11110331,0011042,3,석관중고등학교앞,437,12703.8456,3736.5547
11110331,0011078,4,석관동코오롱아파트,790,12703.9689,3736.3941
11110331,8001369,5,한천로쌍용아파트앞,1739,12704.0579,3735.8925
11110331,8001372,6,이문동쌍용아파트,2091,12704.1471,3735.9299
11110331,0015238,7,신이문역,2596,12704.0739,3736.1570
11110331,0015239,8,쌍용아파트,2745,12704.1083,3736.0853
11110331,0013759,9,이문동현대아파트,3082,12704.2592,3736.0572
11110331,0011353,10,중화2동주민센터,3660,12704.6216,3736.0885
11110331,0011420,11,지하철7호선중화역3번출구,3832,12704.7390,3736.0905
11110331,0011453,12,지하철7호선중화역2번출구,4006,12704.8567,3736.0913
11110331,0011527,13,중흥초등학교,4196,12704.9855,3736.1010
11110331,0011575,14,이화연립경동제일교회앞,4403,12705.1187,3736.1378
11110331,9002520,15,쌍용아파트신내테크노타운앞,4663,12705.2826,3736.1893
11110331,9002522,16,엘지아파트앞,4879,12705.4122,3736.2429
11110331,9002524,17,신현중학교,5017,12705.4847,3736.2898
11110331,9002526,18,중랑구청,5270,12705.6175,3736.3747
11110331,0011701,19,신내동성3차아파트,5515,12705.7144,3736.4587
11110331,0011712,20,신내동성1.2차아파트,5762,12705.7637,3736.5852
11110331,8001374,21,신내9단지아파트.서울의료원,6087,12705.7922,3736.7595
11110331,0014487,22,중랑소방서,6369,12705.7168,3736.8889
11110331,8002206,23,신내7단지아파트홈플러스,6529,12705.6224,3736.9314
11110331,0013816,24,봉화산역2번출구,6705,12705.5904,3737.0023
11110331,8001375,25,신내우체국,7099,12705.3862,3736.9980
11110331,0011604,26,구립도서관체육관,7455,12705.2282,3736.9427
11110331,0070610,27,신내4단지아파트,7622,12705.1746,3736.9918
11110331,8001376,28,태릉고등학교.원묵초등학교,7817,12705.2404,3737.0823
11110331,0011565,29,지하철6호선화랑대역,8098,12705.1711,3737.1910
11110331,0015191,30,예수사랑교회,8600,12705.2267,3737.3365
11110331,8001378,31,화랑타운아파트,8751,12705.2048,3737.4165
11110331,0011551,32,우방아파트,9034,12705.1621,3737.5657
11110331,0020056,33,원자력병원,9698,12704.9255,3737.7044
11110331,0011543,34,효성화운트빌원자력병원후문,10103,12705.1191,3737.6287
11110331,0011554,35,태릉현대아파트,10315,12705.1553,3737.5199
11110331,0011569,36,청솔아파트,10546,12705.1917,3737.3982
11110331,0011559,37,지하철6호선화랑대역,11168,12705.1461,3737.1836
11110331,0032649,38,태릉고등학교.원묵초등학교,11397,12705.2469,3737.1141
11110331,0070613,39,신내4단지아파트,11655,12705.1618,3736.9926
11110331,0011601,40,구립도서관체육관,11821,12705.2250,3736.9366
11110331,0011634,41,신내우체국,12195,12705.3996,3736.9951
11110331,8000810,42,봉화산역3번출구,12552,12705.5733,3736.9897
11110331,0072627,43,신내7단지아파트홈플러스,12771,12705.6353,3736.9150
11110331,0072628,44,중랑소방서,12902,12705.7130,3736.8808
11110331,0011711,45,신내8단지아파트.서울의료원,13117,12705.7682,3736.7863
11110331,0011707,46,신내9단지아파트,13394,12705.7596,3736.6418
11110331,0011704,47,신내10단지아파트,13582,12705.7309,3736.5449
11110331,0011690,48,중랑구청,13918,12705.6510,3736.3987
11110331,0011652,49,신현중학교,14179,12705.5058,3736.3187
11110331,0011636,50,엘지아파트앞,14395,12705.3918,3736.2460
11110331,0011596,51,쌍용아파트신내테크노타운앞,14586,12705.2791,3736.1996
11110331,0011564,52,이화연립경동제일교회앞,14861,12705.1007,3736.1438
11110331,0011525,53,중흥초등학교,15075,12704.9680,3736.1103
11110331,0013773,54,지하철7호선중화역2번출구,15261,12704.8421,3736.1022
11110331,0011400,55,지하철7호선중화역3번출구,15435,12704.7240,3736.1024
11110331,0072640,56,중화2동주민센터,15610,12704.6055,3736.0982
11110331,0011218,57,이문동현대아파트앞,16139,12704.2562,3736.0790
11110331,0115238,58,신이문역,16634,12704.0739,3736.1570
11110331,0115239,59,쌍용아파트,16783,12704.1083,3736.0853
11110331,8001371,60,이문동쌍용아파트,17147,12704.1387,3735.9318
11110331,8001370,61,한천로쌍용아파트앞,17514,12704.0728,3735.9187
11110331,0013737,62,석관동코오롱아파트,18420,12703.9810,3736.3993
11110331,0011056,63,석관고등학교,18713,12703.8816,3736.5348
11110331,8001526,64,상진운수종점,19231,12703.9152,3736.6721
11110375,8501941,1,중랑공영차고지(기점가상),0,12706.2522,3736.8024
11110375,8501801,2,중랑공영차고지.신내역,94,12706.2027,3736.8050
11110375,0032671,3,중랑공영차고지,210,12706.1288,3736.8257
11110375,8501011,4,신내데시앙아파트후문,448,12706.0171,3736.7826
11110375,8501013,5,서울의료원후문,629,12705.9038,3736.8199
11110375,0013816,6,봉화산역2번출구,1222,12705.5904,3737.0023
11110375,0011565,7,지하철6호선화랑대역,1930,12705.1711,3737.1910
11110375,0011559,8,지하철6호선화랑대역,2254,12705.1461,3737.1836
11110375,0032649,9,태릉고등학교.원묵초등학교,2483,12705.2469,3737.1141
11110375,0070613,10,신내4단지아파트,2741,12705.1618,3736.9926
11110375,0011601,11,구립도서관체육관,2908,12705.2250,3736.9366
11110375,0011634,12,신내우체국,3282,12705.3996,3736.9951
11110375,0016130,13,신내6단지,3489,12705.5065,3736.9724
11110375,0072627,14,신내7단지아파트홈플러스,3706,12705.6353,3736.9150
11110375,0072628,15,중랑소방서,3837,12705.7130,3736.8808
11110375,0011711,16,신내8단지아파트.서울의료원,4052,12705.7682,3736.7863
11110375,0011707,17,신내9단지아파트,4330,12705.7596,3736.6418
11110375,0011704,18,신내10단지아파트,4518,12705.7309,3736.5449
11110375,0011690,19,중랑구청,4853,12705.6510,3736.3987
11110375,0011652,20,신현중학교,5115,12705.5058,3736.3187
11110375,0011636,21,엘지아파트앞,5331,12705.3918,3736.2460
11110375,0011596,22,쌍용아파트신내테크노타운앞,5521,12705.2791,3736.1996
11110375,0011564,23,이화연립경동제일교회앞,5796,12705.1007,3736.1438
11110375,0011525,24,중흥초등학교,6010,12704.9680,3736.1103
11110375,0013773,25,지하철7호선중화역2번출구,6197,12704.8421,3736.1022
11110375,0011400,26,지하철7호선중화역3번출구,6371,12704.7240,3736.1024
11110375,0072640,27,중화2동주민센터,6545,12704.6055,3736.0982
11110375,0072641,28,중화2동체육공원,6904,12704.4211,3736.0241
11110375,0072642,29,중화빗물펌프장,7179,12704.3209,3735.9001
11110375,0072643,30,중화2동새마을금고,7486,12704.3275,3735.7369
11110375,0072644,31,중랑교동부시장,7686,12704.3474,3735.6300
11110375,0070064,32,중랑교,8229,12704.0618,3735.5044
11110375,8001828,33,삼육서울병원,8889,12703.6411,3735.3815
11110375,0070066,34,시조사삼거리,9243,12703.4133,3735.3224
11110375,0070067,35,떡전교사거리.동대문노인복지관,9821,12703.1169,3735.1884
11110375,8501270,36,청량리미주아파트.동대문세무서,10339,12702.9037,3734.9668
11110375,8000781,37,청량리역환승센타,10707,12702.7298,3734.8241
11110375,0070069,38,청량리.청과물도매시장,11175,12702.4359,3734.7279
11110375,7000002,39,제기역약령시장,11534,12702.1997,3734.6982
11110375,0075202,40,용두시장앞,12207,12701.8194,3734.7518
11110375,8002482,41,안암오거리,12672,12701.7739,3735.0002
11110375,0007821,42,개운사입구,12954,12701.7669,3735.1523
11110375,0075224,43,고려대이공대.고대병원,13350,12701.5282,3735.1807
11110375,0075225,44,안암동주민센터,13625,12701.3458,3735.1789
11110375,0073878,45,보문역,13854,12701.2002,3735.1399
11110375,0009238,46,성북구청.성북경찰서,14324,12701.0319,3735.3194
11110375,0071195,47,삼선동주민센터,14643,12700.8803,3735.4433
11110375,0073879,48,성신여대입구,15235,12700.9851,3735.6249
11110375,0073880,49,돈암2동주민센터입구.흥천사,15517,12700.9362,3735.7718
11110375,0009174,50,아리랑고개.아리랑시네미디어센터,16038,12700.8243,3736.0281
11110375,0074998,51,정릉입구,16263,12700.8374,3736.1366
11110375,0009204,52,숭덕초교,16979,12700.9067,3736.2189
11110375,0009192,53,정릉동태영아파트,17311,12700.9074,3736.3846
11110375,8002474,54,미화약국.길음뉴타운8단지,17456,12700.9526,3736.4542
11110375,8000477,55,열매교회,17604,12700.9286,3736.5270
11110375,0077264,56,길원초등학교입구,17801,12700.8803,3736.6202
11110375,8000478,57,서경로꿈마루도서관앞,17979,12700.8086,3736.6980
11110375,8000479,58,대일외고서경대정문,18131,12700.7887,3736.7767
11110375,8000481,59,서경대본관,18471,12700.7012,3736.9376
11110375,8000480,60,서경대본관,18494,12700.6854,3736.9276
11110375,0077254,61,서경대정문앞,18801,12700.7815,3736.7877
11110375,0009170,62,서경로꿈마루도서관앞,18980,12700.8054,3736.6922
11110375,0077256,63,길원초등학교입구,19126,12700.8644,3736.6301
11110375,8002473,64,열매교회,19345,12700.9217,3736.5301
11110375,0000813,65,미화약국.길음뉴타운8단지,19508,12700.9445,3736.4495
11110375,8000482,66,정릉동동아아파트,19670,12700.8950,3736.3722
11110375,8002475,67,숭덕초교,19964,12700.8761,3736.2252
11110375,0074987,68,정릉입구,20227,12700.8104,3736.1414
11110375,0009168,69,아리랑고개.아리랑시네미디어센터,20451,12700.8249,3736.0417
11110375,0073874,70,돈암2동주민센터입구.흥천사,20928,12700.9070,3735.8033
11110375,0073875,71,성신여대입구,21313,12700.9742,3735.6040
11110375,8002341,72,삼선동주민센터,21868,12700.8647,3735.4367
11110375,0009239,73,성북구청.성북경찰서,22250,12701.0459,3735.2891
11110375,0012823,74,보문역,22698,12701.2185,3735.1312
11110375,0007691,75,안암동주민센터,22854,12701.3146,3735.1653
11110375,0075219,76,고려대이공대.고대병원,23223,12701.5592,3735.1706
11110375,0007862,77,안암전철역,23620,12701.8280,3735.1770
11110375,8002479,78,제기시장,24040,12702.1132,3735.1831
11110375,8003153,79,홍파초등학교,24420,12702.2999,3735.1361
11110375,0075100,80,제기동주민센터.서울약령시앞,24830,12702.3031,3734.9152
11110375,0070035,81,엘림교회.대명신협앞,25485,12702.4545,3734.7219
11110375,7000023,82,청량리역환승센타,25969,12702.7637,3734.8164
11110375,8002143,83,서울성심병원,26610,12703.0539,3735.0793
11110375,0008420,84,휘경동입구,27200,12703.3122,3735.2598
11110375,8001827,85,삼육서울병원,27849,12703.7173,3735.4000
11110375,8002515,86,중랑교,28308,12704.0101,3735.4856
11110375,8002203,87,중랑교동부시장,28951,12704.3607,3735.6335
11110375,8002212,88,중화2동새마을금고,29136,12704.3409,3735.7319
11110375,0079285,89,성은교회앞,29322,12704.3179,3735.8305
11110375,0079286,90,중화2동체육공원,29726,12704.4323,3736.0216
11110375,0011353,91,중화2동주민센터,30096,12704.6216,3736.0885
11110375,0011420,92,지하철7호선중화역3번출구,30268,12704.7390,3736.0905
11110375,0011453,93,지하철7호선중화역2번출구,30442,12704.8567,3736.0913
11110375,0011527,94,중흥초등학교,30632,12704.9855,3736.1010
11110375,0011575,95,이화연립경동제일교회앞,30839,12705.1187,3736.1378
11110375,9002520,96,쌍용아파트신내테크노타운앞,31099,12705.2826,3736.1893
11110375,9002522,97,엘지아파트앞,31315,12705.4122,3736.2429
11110375,9002524,98,신현중학교,31453,12705.4847,3736.2898
11110375,9002526,99,중랑구청,31706,12705.6175,3736.3747
11110375,0011701,100,신내동성3차아파트,31951,12705.7144,3736.4587
